perm1__real0,perm1__real1,perm1__real2
-0.0407462,0.295687,0.295116
-0.329685,0.648519,0.426229
-0.0525005,0.323845,0.134093
-0.127806,0.0447054,0.0628994
-0.113687,0.0163569,0.126165
-0.322869,0.0237386,-0.120422
-0.201799,0.0344955,0.0229388
-0.330478,0.165017,0.309174
-0.419339,0.0911394,0.178218
-0.440584,-0.0823133,0.576871
-0.282773,-0.2644,0.3954
-0.01656,-0.343434,0.252934
-0.0325264,-0.0730646,0.0263188
-0.445522,-0.237463,0.118402
-0.269933,-0.431703,-0.0493405
-0.175245,-0.167744,0.108012
-0.0521242,-0.129595,0.298739
-0.251267,-0.500548,0.268882
-0.401813,-0.401061,0.268498
-0.20034,-0.195532,0.298881
-0.220198,-0.0469551,0.254274
-0.156835,0.0765794,0.170055
-0.309135,-0.204429,-0.117296
-0.325241,-0.0848737,-0.204254
-0.304023,0.20591,0.279807
-0.3465,-0.0325295,-0.244031
-0.0708061,0.0622663,-0.222226
-0.502187,0.279371,-0.281577
0.142894,0.0754863,-0.0855675
0.484772,0.058278,0.0980433
0.598981,-0.0351459,0.1011
0.549939,0.00500451,-0.0271773
0.583069,0.0712418,-0.00460883
0.411729,0.119645,0.0269141
0.339998,0.116666,-0.578068
0.709647,-0.0799498,-0.532062
0.877904,-0.322009,0.100844
0.509511,-0.403131,-0.470937
0.962184,-0.111077,-0.858027
1.04864,-0.109976,-0.90071
1.05654,-0.0582053,-1.01219
1.12658,-0.22087,-0.736723
1.01887,-0.0917855,-0.526512
0.865027,-0.344545,-0.40042
0.994641,-0.320181,-0.226673
0.697137,-0.402668,-0.299816
0.932171,-0.4099,-0.151501
0.847665,-0.375136,0.184351
0.50289,-0.691997,0.106366
0.654277,-0.168209,0.408496
0.413017,-0.375581,0.791052
0.30998,-0.180034,0.804837
0.150872,0.227402,0.943921
0.173296,-0.0222166,0.917119
-0.115237,0.0131525,0.885493
-0.206695,0.00903872,0.799207
0.26666,-0.256526,0.621957
-0.0702515,0.0105413,0.321366
-0.11328,-0.303275,0.183219
-0.0537102,-0.620644,0.439739
0.113994,-0.37466,0.793098
0.400704,-0.0725524,0.574908
0.159583,0.125673,0.719877
0.156913,-0.0551297,0.516481
0.216045,-0.270459,0.479465
-0.167793,-0.152462,0.604682
-0.0443144,0.0869334,0.532947
0.0432187,0.178011,0.389737
-0.0417399,0.387273,0.358956
0.372419,0.389874,0.272077
0.245852,0.273346,0.182841
0.446569,0.477952,-0.087449
0.644614,0.248233,0.0499352
0.505731,0.3435,-0.0352537
0.71014,0.0588552,0.351487
0.610112,0.0378774,0.389008
0.487362,-0.278099,0.277407
0.30606,-0.179808,0.595137
0.128915,-0.306429,0.497498
-0.0485474,-0.364336,0.425348
-0.137103,-0.317569,0.649805
-0.0892964,0.093631,0.580248
-0.0613466,-0.196769,0.426376
-0.00239544,-0.444831,0.39105
0.279926,-0.159187,0.181458
-0.0173224,-0.328781,0.0397265
-0.0798907,-0.236802,-0.094817
0.257295,-0.247847,-0.145836
0.188759,-0.342356,-0.00282158
0.127661,-0.170439,0.154901
0.306989,-0.17622,0.0997225
0.466405,-0.40291,0.13926
0.686692,-0.365433,0.247489
0.416263,-0.267184,0.29498
0.781151,-0.2881,0.403871
0.598968,-0.279975,0.0984765
0.457515,-0.326257,-0.11493
0.383561,-0.295671,0.131561
0.58968,-0.302328,-0.169181
0.66444,-0.077147,-0.418546
0.785589,-0.363068,-0.241011
0.908562,-0.235844,-0.0726388
1.1215,-0.450173,-0.212347
1.12701,-0.35296,0.0955364
1.26749,-0.234767,-0.162698
1.241,-0.377112,0.282611
0.946811,-0.197196,0.289757
0.95312,0.177645,0.0787525
0.727483,-0.274524,0.109366
0.576706,-0.0418504,0.211781
0.600744,-0.232142,0.328014
0.81619,-0.373879,0.0699352
0.428194,-0.429632,-0.280288
0.440367,-0.313063,0.334615
0.321232,-0.097619,-0.0706221
0.222749,-0.217595,0.24602
-0.211347,-0.0986211,0.263327
-0.788575,0.29701,0.0588989
-0.393884,0.0718675,0.36256
-0.14436,-0.17641,0.296963
-0.371367,0.198248,0.246019
-0.104051,0.269288,0.0851801
0.288121,0.316237,0.0947143
0.0733062,0.217929,0.00647279
0.148854,0.426587,0.0713307
-0.0720686,0.153269,-0.114807
-0.150306,0.122041,0.192108
0.0127799,0.578603,0.115221
0.0764141,0.752207,0.298239
-0.0103906,0.554546,0.457706
0.00192972,0.472711,0.595533
-0.145907,0.519447,0.705235
0.135204,0.724928,0.639561
-0.122046,0.552131,0.650316
-0.280806,0.149606,0.889331
0.159291,0.452515,0.907907
0.16554,0.238974,0.801431
0.34577,0.50595,0.721391
0.381585,0.43925,0.692963
0.473035,0.249283,0.593026
0.602898,0.589559,0.731913
1.04322,0.620295,0.540573
0.894252,0.589875,0.927784
1.40061,0.267484,0.670097
1.43185,0.0177179,0.684505
1.13681,0.207717,0.848854
1.63457,0.0818729,0.961784
1.55748,-0.127566,0.971723
1.90386,-0.419388,0.790352
1.78534,-0.235634,0.590521
1.68089,-0.340839,0.367715
1.6256,0.0132887,0.48847
1.51998,0.434468,0.244622
1.97349,0.118608,-0.0989776
1.96047,0.218187,0.0847822
1.69391,0.083923,0.53496
1.47902,0.257257,0.107661
1.70189,0.178619,0.148148
1.42808,-0.0202742,0.188065
-0.716399,-0.148413,0.0043101
-0.649865,-0.359948,-0.0642097
-0.705346,-0.233345,-0.0639672
-0.786596,-0.157176,0.0483177
-0.722829,-0.368219,0.130799
-0.442477,-0.039022,0.144977
-0.377481,-0.116043,0.219486
-0.554829,-0.209436,0.305015
-0.723606,-0.163507,0.382599
-0.691101,-0.0743965,0.371164
-1.26864,-0.167041,0.279249
-0.829807,-0.645614,0.177086
-0.590569,-0.236427,0.192157
-0.613913,-0.164539,0.273128
-0.872371,-0.0150863,0.12389
-0.680853,-0.0258272,-0.0280902
-0.880523,-0.223766,0.181215
-0.84043,-0.13265,0.587184
-0.688747,-0.238154,0.0360013
-0.996265,0.116906,0.160403
-0.678464,-0.0248151,0.107804
-0.748765,-0.245102,-0.308474
-0.293307,-0.467188,-0.46018
-0.502877,-0.233298,-0.117933
-0.354609,-0.155009,-0.357697
-0.29209,-0.239455,-0.270544
-0.440921,-0.0750573,-0.63645
-0.435747,-0.170036,-0.497909
-0.384677,-0.490635,-0.313796
-0.2487,-0.54314,-0.553213
-0.211966,-0.583666,0.0117431
-0.159568,-0.608728,-0.0723077
-0.178729,-0.812162,-0.0527901
-0.0638514,-0.858642,-0.0702429
0.0110282,-1.08045,-0.330597
0.258743,-0.945725,-0.163407
0.212961,-0.918545,-0.0352707
-0.00966817,-0.472576,-0.214569
-0.0607074,-0.628086,-0.00289891
-0.277066,-0.484453,-0.151484
-0.192237,-0.50042,-0.148175
0.0776545,-0.680425,-0.19607
0.0294632,-0.52006,-0.0414341
-0.0840196,-0.693377,-0.238028
0.167891,-0.51272,-0.27109
0.0211374,-0.481015,-0.416479
0.0173455,-0.346984,0.191093
-0.0022844,-0.346435,0.083536
-0.224194,-0.224976,-0.147613
-0.26254,-0.456716,-0.066365
-0.320283,-0.630645,-0.204642
-0.544694,-0.427841,0.263179
-0.478205,-0.343395,0.0444807
-0.52916,-0.0497967,-0.132055
-0.558223,-0.30472,-0.358877
-0.391879,-0.781319,-0.276965
-0.802367,-0.796559,-0.458468
-0.646205,-0.720624,-0.235587
-0.658021,-0.451283,-0.47214
-0.51237,-0.337025,-0.114979
-0.357083,-0.203132,-0.241367
-0.365157,-0.35973,-0.271545
-0.1241,-0.537291,-0.105187
-0.199668,-0.982806,-0.279737
-0.106071,-0.91342,-0.0320321
-0.151649,-0.695383,0.0573159
-0.0689733,-0.814746,0.0196069
-0.356309,-0.859868,-0.0100939
-0.0757474,-0.85484,0.0481105
-0.268559,-0.312335,-0.0170895
0.197589,-0.461063,-0.14811
0.416687,-0.487237,-0.205955
0.883429,-0.138046,-0.343129
0.753241,-0.064172,-0.289241
1.02288,-0.140948,-0.183258
1.15117,0.0588101,-0.190436
0.702426,-0.0798934,0.155545
1.16395,-0.0799488,0.123478
0.968242,-0.0016866,0.0295382
1.06937,-0.105419,0.238354
1.00137,-0.0206511,0.345353
0.990896,0.0995049,-0.118136
1.03372,0.5808,0.37874
0.870902,0.22493,0.0726929
0.914889,0.432834,0.109233
0.564239,0.562842,0.279099
0.692306,0.466942,0.193256
1.01786,0.261762,0.682994
1.10542,0.250178,0.385869
1.1077,0.592341,0.526183
0.701343,0.206854,0.44029
0.85549,0.129687,0.457901
0.652848,0.203131,0.117076
0.400369,0.0991609,0.33156
0.49145,0.115506,0.325706
0.343608,0.246734,0.345613
0.381919,0.266576,0.130062
0.198982,0.289148,0.424287
0.043448,0.441841,0.0543722
-0.247947,0.536411,0.208686
0.389272,0.107288,0.146408
0.113382,-0.0872516,-0.0587836
-0.144469,0.0482951,-0.10621
0.130076,0.0829137,-0.0808562
-0.298481,0.0408063,-0.0603431
-0.188605,-0.180859,0.311688
-0.343313,-0.140307,0.530038
-0.13123,-0.179632,0.342957
-0.135521,-0.175096,0.50166
-0.00781412,-0.27031,0.0588911
-0.137792,-0.264371,-0.0299576
0.0228459,-0.202439,0.0233523
-0.417112,-0.0538211,0.14102
-0.111463,-0.0132115,0.142512
0.0712493,-0.539688,-0.14013
-0.250095,-0.382858,0.105064
-0.438606,-0.00797155,0.458178
-0.293398,0.0527279,0.172389
-0.348299,0.0579034,0.330605
-0.274929,-0.0334237,0.210529
0.00906667,0.159038,0.0411989
-0.10726,-0.0100413,0.271779
-0.231243,-0.0212568,-0.0309223
-0.0242137,-0.251898,0.052257
-0.0638564,-0.0083433,-0.0266505
-0.194267,0.0140981,0.0360737
0.0103829,0.104563,-0.121677
0.484141,0.0330611,0.25432
0.789483,-0.0133049,-0.0874562
0.642776,-0.2059,-0.347359
0.494797,0.0249442,-0.127417
0.637036,0.192192,-0.534248
0.558065,-0.115004,-0.461828
0.701012,-0.129374,-0.743752
0.471899,-0.428604,-0.605295
0.775223,-0.356267,-0.457285
0.925693,-0.284302,-0.782427
1.20802,-0.368874,-0.502267
1.08715,-0.0126215,-0.668601
1.05124,-0.196547,-0.58632
1.28332,-0.278133,-0.691364
0.996602,-0.183529,-0.528412
0.861648,-0.188987,-0.515965
0.914342,-0.304328,-0.179193
0.925338,-0.33381,-0.204215
0.862125,-0.118247,0.134897
0.676164,-0.308681,0.58736
0.540002,-0.170158,0.459828
0.207647,-0.139318,0.746787
0.176659,0.0209444,0.922959
0.433048,0.0825985,0.975306
0.0812818,0.0240787,0.998086
-0.0248209,-0.409286,0.773405
-0.0418232,-0.170396,0.583608
-0.100358,-0.295448,0.399952
0.0491491,-0.317736,0.57421
-0.062629,0.0148352,0.645794
0.246259,-0.133359,0.628204
0.302482,0.0451052,0.940034
0.533035,0.00694467,0.845676
0.338773,-0.16981,0.943069
-0.0204523,-0.00383978,0.62819
0.241493,-0.224067,0.614082
0.336202,-0.276201,0.543981
0.140934,0.12407,0.669889
0.150133,0.0608223,0.409023
0.104979,0.167013,0.226821
0.326119,0.287414,0.19173
0.551455,0.159383,0.0499686
0.36942,0.203967,0.12129
0.381707,0.332293,0.203216
0.433395,0.2552,0.274234
0.342134,0.181513,0.360842
0.349559,-0.0831543,0.283106
0.429822,-0.53605,0.739427
0.400059,-0.525601,0.705527
0.153185,-0.390979,0.556227
-0.35317,-0.217671,0.880308
-0.225269,-0.291896,0.492132
-0.372706,-0.251019,0.498037
0.00821828,0.0820023,0.434651
0.0495198,-0.383394,0.381846
0.0259444,-0.133181,-0.117469
0.0302037,-0.377288,0.0866345
-0.250721,-0.597382,0.272235
0.125305,-0.351859,0.231338
0.0215823,-0.146299,0.142093
0.174944,-0.126054,0.141006
0.38701,-0.381512,0.148185
0.349081,-0.143091,0.0771212
0.54975,-0.0197245,0.38959
0.687557,-0.766624,0.468837
0.550636,-0.370054,0.565446
0.685036,-0.197765,0.226856
0.37742,-0.472403,0.273476
0.693277,-0.683149,-0.183748
0.861717,-0.535796,-0.268006
0.603741,-0.304153,-0.296139
0.980348,-0.338378,-0.495085
1.06775,-0.419827,-0.282645
1.25153,-0.301399,-0.373028
1.33663,-0.284105,-0.0403053
1.40028,-0.405229,0.466024
1.27665,-0.303968,0.0818353
1.05212,-0.255861,0.301997
0.915378,-0.0362572,0.0461041
0.790101,-0.163631,0.234774
0.6387,-0.183058,0.283306
0.674221,-0.591241,0.247324
0.605798,-0.151635,0.0990454
0.32279,-0.297136,0.0966127
0.486476,-0.0773042,0.20055
0.377975,0.00374317,0.462948
0.00276302,-0.106665,0.449445
-0.445124,-0.070356,0.250382
-0.106192,0.107986,0.272138
-0.303224,0.0424385,0.0548191
-0.474675,0.12891,0.0697482
-0.450164,0.461281,-0.0825798
-0.314209,0.46171,0.0301131
0.511433,0.380352,-0.172944
0.227905,0.672379,0.0594442
0.0869984,0.460905,0.0364348
-0.086249,0.421758,0.172219
-0.0617784,0.295108,0.518847
0.000703487,0.670669,0.333514
-0.0873436,0.683206,0.455228
0.117452,0.715586,0.754938
0.160389,0.555191,0.604265
0.172566,0.654856,0.341543
-0.228329,0.64925,0.693047
-0.27261,0.518394,0.648888
-0.0350311,0.500476,0.803791
0.49528,0.50837,0.658184
0.153405,0.451317,0.767088
0.369221,0.424344,0.531953
0.393525,0.3046,0.822498
0.798767,0.609384,0.541316
0.638195,0.453776,0.426605
0.69676,0.464174,0.695798
0.809846,0.559487,0.828564
1.00638,0.272061,0.925356
1.33099,0.209338,0.910258
1.50572,0.010016,0.785024
1.7307,0.0655686,0.783534
1.80323,0.140156,0.88828
1.86157,-0.1912,0.859705
1.74599,-0.328824,0.310923
1.57543,-0.229914,0.51033
1.41032,-0.19542,0.64183
1.70571,0.240317,0.49823
1.91502,0.329763,0.190513
1.79012,0.207925,0.365779
1.4285,0.0524416,0.224183
1.66638,-0.0659145,0.249355
1.84148,0.279562,0.0725246
-0.868574,-0.316073,0.0115997
-0.587803,-0.21419,-0.041864
-0.700107,-0.181155,0.118041
-0.75495,-0.229166,0.0688532
-0.670831,-0.217229,-0.0772854
-0.553063,-0.184351,0.0353267
-0.408261,-0.209318,0.147386
-0.577624,-0.0641318,0.0889349
-0.605304,-0.371997,0.149833
-0.602613,-0.2419,0.302433
-0.531076,-0.327651,0.372099
-0.756082,-0.287187,0.275894
-0.673944,-0.0637925,0.214181
-0.825075,-0.122829,0.232335
-0.91923,-0.215201,-0.126829
-0.896102,-0.0682537,0.221212
-0.723731,-0.307265,0.133582
-0.737928,-0.263779,0.0106024
-0.859541,0.119994,0.138915
-0.687817,0.163241,0.0591763
-1.02531,0.231888,0.00070535
-0.797068,-0.0214516,-0.0817784
-0.455629,-0.107365,-0.239056
-0.556118,-0.200377,-0.10348
-0.365692,0.019753,-0.100615
-0.214458,0.0872904,-0.295422
-0.206537,0.125979,-0.201368
-0.227074,0.0448484,-0.29535
-0.314877,0.0226972,-0.437301
-0.439421,-0.0361799,-0.146502
-0.169263,-0.516631,0.00931161
-0.262749,-0.486673,0.0205098
-0.0727867,-0.437632,-0.217112
-0.303382,-0.626834,-0.0720803
-0.177413,-0.719228,-0.215158
-0.14389,-1.07535,-0.195174
0.171281,-0.740081,0.0333956
0.106073,-0.596846,-0.0882226
-0.121873,-0.741118,-0.0855022
-0.323736,-0.849648,0.110623
-0.0547907,-0.527416,0.168787
-0.0899933,-0.528441,-0.174704
0.00184688,-0.584743,0.0431908
-0.119554,-0.597787,0.0165423
-0.0708037,-0.614725,0.000409885
-0.0464777,-0.243077,-0.105619
-0.22795,-0.0381931,-0.0982912
-0.183727,-0.147112,0.0612149
-0.244056,-0.443713,-0.0119104
-0.13102,-0.292099,0.0634649
-0.320281,-0.683398,-0.0278912
-0.364123,-0.773218,0.00141318
-0.401401,-0.534777,-0.064665
-0.367755,-0.314662,-0.259489
0.0231306,-0.152816,-0.339957
-0.391955,-0.557309,-0.107132
-0.322965,-0.545729,-0.274139
-0.54606,-0.650114,-0.235841
-0.489776,-0.588906,-0.400168
-0.414855,-0.338825,-0.386671
-0.242307,-0.162319,-0.368404
-0.105998,-0.0926982,-0.212639
-0.468409,-0.406639,-0.173595
-0.115846,-0.689032,-0.140917
0.284992,-0.87597,-0.00358135
-0.0621745,-0.723642,-0.228321
-0.191772,-0.699398,-0.0983439
-0.381447,-0.682809,0.170614
0.220135,-0.714313,-0.0902961
0.0414336,-0.626955,0.0807767
-0.0278341,-0.355083,-0.0905179
0.391839,-0.536144,-0.153064
0.747654,-0.31898,-0.23139
0.866363,-0.260382,-0.031508
0.720313,-0.0562971,0.0385571
1.02519,0.0824522,0.114787
0.717729,0.0650074,-0.526203
1.11331,0.0456338,0.0633567
1.23459,0.00864364,0.204413
1.1158,-0.375608,0.222048
1.32966,-0.0604453,0.215892
1.1756,0.2532,0.0201796
1.33201,0.584982,0.17635
1.06886,0.538319,0.162292
0.998699,0.349445,0.0394596
0.867621,0.410378,-0.0673136
0.75151,0.691772,0.142665
1.03432,0.519209,0.198733
0.913499,0.229663,0.287625
0.867281,0.373537,0.261238
1.01707,0.455305,0.514132
0.515223,0.176111,0.329663
0.64518,0.0417942,0.771211
0.396196,0.36479,0.708271
0.466211,0.159667,0.505168
0.40526,-0.0105962,0.229421
0.376136,-0.0320142,0.304782
0.386032,0.288976,0.44746
0.318918,0.0685846,0.3075
0.146286,0.371654,0.419289
0.424033,0.316457,0.321672
0.0717699,0.0934318,0.0504562
-0.237059,-0.0522165,-0.0702666
-0.03372,-0.0929051,0.0803563
-0.111552,0.00400849,0.0127236
-0.127813,-0.216961,0.387833
-0.347388,-0.330083,0.103028
-0.234807,-0.188236,0.154151
-0.260314,-0.280063,0.537941
-0.0731567,-0.489085,0.147718
-0.151104,-0.410692,0.0167904
-0.318357,-0.420837,-0.266071
-0.297766,0.104721,0.273859
-0.179727,0.0799909,-0.0580155
-0.0124236,-0.167752,-0.13443
-0.0225033,-0.218401,0.0968963
-0.357569,-0.0392547,0.427908
-0.506139,-0.0993454,0.428493
-0.257434,0.214387,0.400241
-0.632515,0.0606472,0.0018128
-0.409806,0.150643,0.193089
-0.103899,0.151841,0.0437887
-0.191519,0.0359894,0.104392
-0.356445,-0.0459768,0.257916
-0.116698,0.156029,-0.117725
-0.0672074,-0.259349,0.100898
0.0785409,-0.0548242,0.0253673
0.447921,-0.02359,-0.261977
0.229507,-0.168479,-0.161148
0.484085,-0.28815,-0.143414
0.420643,-0.272179,-0.195916
0.61682,0.141336,-0.456896
0.560807,-0.142969,-0.57421
0.721612,-0.135037,-0.695657
0.638949,-0.530758,-0.53167
0.854784,-0.365885,-0.525228
0.980938,-0.359987,-0.522574
0.728184,-0.352441,-0.482262
0.992665,-0.179825,-0.731275
0.933087,-0.0952696,-0.837208
1.15644,-0.295223,-0.935302
0.960561,-0.407689,-0.614773
0.883368,-0.303732,-0.261468
0.776451,-0.315292,-0.412608
1.12382,-0.585167,-0.144153
1.27344,-0.493835,0.249074
1.10812,-0.276815,0.264939
0.705794,-0.258536,0.514742
0.66943,-0.425478,0.496305
0.295205,-0.06126,0.809758
0.287022,-0.0322906,0.729516
0.390085,-0.159196,0.775915
0.14862,-0.406792,0.609585
-0.10021,-0.145345,0.690384
-0.0274635,-0.658675,0.603369
0.0230259,-0.225094,0.730604
-0.222028,-0.224009,0.841483
-0.036326,-0.21819,0.688912
0.404814,-0.122933,1.02884
0.237501,-0.372105,0.855789
0.483056,-0.419133,0.822437
0.299277,-0.484464,0.905506
0.484596,-0.441056,0.606902
0.583536,-0.126346,0.428786
0.093114,0.0526667,0.561982
0.323861,0.0207686,0.728532
0.19573,0.0412783,0.295024
0.380696,-0.0390396,-0.0662128
0.491687,0.0172705,-0.00473717
0.576185,-0.0475216,-0.00684327
0.345854,0.108903,-0.191506
0.392737,0.133647,0.0757081
0.503678,0.153214,0.260814
0.529107,-0.0912262,0.275137
0.249844,-0.208048,0.54891
0.0737622,-0.410596,0.216765
0.085135,-0.297765,0.698288
-0.169348,-0.0946588,1.06866
-0.0515776,-0.0559977,0.801779
-0.0785272,-0.39668,0.618626
0.0418427,-0.204838,0.535942
0.510419,-0.142936,0.516702
0.186144,-0.28021,0.185439
0.19311,-0.708193,0.216716
0.142566,-0.862902,0.280944
-0.0507479,-0.771647,0.340429
0.190949,-0.596543,0.125155
0.120559,-0.451303,0.219158
0.691439,-0.349891,-0.230518
0.521574,0.0671148,0.00730322
0.492813,-0.128657,0.37571
0.429049,-0.386196,0.289924
0.84821,-0.261714,0.459364
0.411193,-0.122221,0.328063
0.34651,-0.422649,0.200792
0.835731,-0.323074,0.115869
0.711206,-0.61766,-0.225953
0.909549,-0.762314,0.0100124
1.10131,-0.722956,-0.317382
1.20732,-0.826878,-0.436387
1.07451,-0.286005,-0.446226
1.29587,-0.20677,-0.239419
1.2363,-0.433215,-0.197738
1.5926,-0.51259,0.191133
1.08734,-0.0808096,0.284499
1.00864,-0.374208,0.362912
0.912643,-0.399973,0.236505
0.733611,-0.422532,0.195026
0.613118,-0.113534,0.0196246
0.729493,-0.427373,-0.0279954
0.500949,-0.0917247,0.136032
0.502543,-0.547865,0.51909
0.512058,-0.0547068,0.480389
0.082991,-0.336775,0.564744
-0.101504,-0.0365609,0.215676
-0.272832,0.313634,0.335222
-0.348603,0.414329,-0.265718
-0.30496,0.148765,-0.313684
-0.313923,0.172096,-0.179829
-0.113711,0.494339,0.0141702
-0.0954113,0.529613,0.128991
0.208786,0.465216,0.18727
0.120864,0.429284,0.110757
0.127112,0.708475,0.2684
-0.109523,0.347952,0.0270153
-0.198688,0.471297,0.35485
0.0349639,0.675804,0.608618
-0.0264152,0.739325,0.629107
0.303462,0.810531,0.502986
0.183633,0.558591,0.30297
-0.0646477,0.690809,0.236502
0.0357569,0.497413,0.705546
-0.137101,0.505346,0.516973
-0.0312044,0.403642,0.561436
0.0548856,0.300621,1.05966
0.0271896,0.442153,0.585961
0.444617,0.161184,0.761613
0.398986,0.496368,0.71632
0.669356,0.392955,0.676363
0.878821,0.186416,1.05575
0.894533,0.423796,1.05473
0.866026,0.495655,0.947238
1.19679,0.204539,0.864551
1.12145,0.0554987,1.0023
1.4497,-0.175037,0.824723
1.43704,0.113454,1.04331
1.64289,-0.220778,0.893099
1.91042,-0.307554,0.650451
1.61497,-0.192824,0.649225
1.38235,-0.12754,0.734922
1.46771,-0.0131511,0.449328
1.50657,0.0663589,0.322507
1.81204,0.327687,0.268558
1.65207,0.128875,0.756923
1.32841,-0.146382,0.61193
1.25991,-0.0568848,0.406704
-0.877639,-0.394922,-0.196223
-0.787801,-0.309117,-0.215353
-0.510381,-0.344703,-0.141371
-0.744251,-0.0508463,0.0249478
-0.685237,-0.282856,-0.168282
-0.620412,-0.0502243,-0.361163
-0.615737,-0.0481637,-0.15963
-0.169567,-0.399996,-0.122726
-0.330698,-0.34352,0.130382
-0.50832,-0.511963,0.267975
-0.66502,-0.369878,0.424365
-0.680195,-0.35673,0.0587753
-0.675953,-0.393408,0.438813
-0.632974,-0.334653,0.181908
-1.14987,-0.0763867,-0.157066
-0.896745,0.131151,0.149283
-0.635592,-0.161452,0.160383
-0.692587,-0.192866,0.170336
-0.351073,0.0534414,0.309495
-0.65213,0.208607,0.306672
-1.04051,0.525776,0.0671065
-1.03905,0.388462,-0.231428
-0.940237,-0.239985,0.000795066
-0.597899,-0.3254,-0.0997072
-0.47526,-0.0996477,0.0420647
-0.457526,0.10075,-0.543297
-0.452737,0.199003,-0.08666
-0.550611,-0.00143661,-0.127482
-0.208012,0.433954,-0.0990884
-0.42301,0.534186,-0.153321
-0.531331,0.351959,-0.388432
-0.427063,-0.343362,-0.0314618
-0.218779,-0.248049,-0.278628
-0.266366,-0.642383,-0.262214
-0.100095,-0.446958,-0.271871
-0.129435,-0.593243,-0.195346
0.10413,-0.779864,0.0787696
0.12364,-0.898248,-0.129889
-0.101977,-0.705944,0.0646387
-0.0612941,-0.487211,-0.125846
-0.00754701,-0.760433,-0.0193888
0.072535,-0.155627,-0.0527597
-0.220745,-0.496877,0.116065
0.0508697,-0.451123,0.0621838
-0.0884167,-0.231205,0.0672261
0.0976031,-0.176717,-0.201935
-0.177858,-0.227415,-0.210357
-0.0906495,0.0482254,-0.341837
-0.0576519,-0.356133,-0.34372
-0.491714,-0.315879,-0.245444
-0.571836,-0.26358,0.286523
-0.275019,-0.241038,-0.105429
-0.232975,-0.18053,-0.234214
-0.337676,-0.336339,-0.259658
-0.384371,-0.163484,-0.187133
-0.2809,-0.348521,-0.250964
-0.218533,-0.301336,-0.413912
-0.19126,-0.334092,-0.354592
-0.546553,-0.562745,-0.0882739
-0.417017,-0.496231,-0.587775
-0.0870931,-0.258414,-0.334831
-0.0956662,-0.383566,-0.460096
-0.245937,-0.392261,-0.426713
-0.425902,-0.580387,-0.283065
-0.0182837,-0.37813,-0.0139876
-0.0368703,-0.749421,-0.100971
0.059409,-1.06199,-0.160226
-0.107424,-0.85001,0.140159
-0.0456553,-0.659321,-0.306507
0.173971,-0.709428,0.0746971
-0.1652,-0.65858,-0.078393
-0.0773445,-0.573222,-0.10959
0.442563,-0.151585,0.0143713
0.832145,0.0103638,0.0472455
0.935218,-0.0238444,0.0758781
1.11814,0.156164,0.195725
1.15841,0.0209483,0.273022
1.03562,0.186,-0.150846
1.12983,-0.126931,0.16599
1.22981,0.074344,0.315749
1.27605,0.191357,0.218396
1.33428,0.349441,0.258835
1.18613,0.611983,0.332179
1.34755,0.665497,0.103352
1.10261,0.539668,0.0593747
0.956829,0.487912,-0.0763572
0.974,0.531163,0.103845
0.897152,0.172346,0.291468
0.810137,0.535528,0.188771
0.912572,0.177231,0.321165
0.689346,0.101247,0.235339
0.568183,0.245177,0.496794
0.608361,0.0509628,0.47133
0.587289,0.109758,0.571999
0.700324,0.129351,0.763405
0.403333,0.0336177,0.648852
0.216875,0.109648,0.478035
0.337074,0.0561472,0.201702
0.375387,0.283172,0.529181
0.183272,0.433757,0.348206
0.0345804,0.319806,0.0817059
0.25131,0.223125,-0.019156
-0.104312,0.115653,-0.142546
0.219428,0.00677247,-0.215294
0.0325095,-0.0759937,0.0305776
-0.237931,-0.201545,0.0882302
-0.293273,-0.174457,0.295019
-0.407857,-0.20122,0.503508
-0.0976635,-0.529185,0.306189
-0.0610598,-0.510127,0.343311
-0.470859,-0.599797,0.00473955
-0.279723,-0.678517,-0.0635144
-0.131023,-0.194567,-0.0164803
-0.216954,0.223917,-0.203224
-0.0435081,0.0171437,-0.412022
-0.326968,0.120689,-0.0195336
-0.147087,-0.010102,0.347557
-0.221056,-0.0833864,0.221055
-0.243295,0.110366,0.204783
-0.319535,-0.0859039,0.131884
-0.479437,-0.0265851,-0.00724743
-0.186025,-0.106441,0.318537
-0.467339,0.06891,0.386593
-0.111316,-0.17174,0.263157
-0.126799,-0.111586,0.428885
0.157277,-0.194412,-0.164971
0.11043,-0.260172,0.249011
0.277074,-0.558799,-0.0988072
0.15476,-0.261616,-0.26448
0.0946015,-0.46883,-0.377588
0.0632102,-0.431183,-0.197482
0.401269,-0.214533,-0.474088
0.592573,-0.601595,-0.267699
0.475122,-0.362207,-0.387814
0.800192,-0.184191,-0.320619
0.785453,-0.343029,-0.838447
0.873456,-0.3225,-0.714973
0.889912,-0.590306,-0.718302
0.896462,-0.469498,-0.798964
1.06849,0.0537443,-0.758016
1.21645,-0.194916,-0.764095
1.26365,-0.270297,-0.659953
0.826207,-0.587326,-0.698799
0.871608,-0.309807,-0.673794
0.872732,-0.607674,-0.34217
1.04309,-0.621536,-0.0025379
1.16929,-0.664949,0.220518
0.708221,-0.541169,0.421192
0.675814,-0.436136,0.438804
0.423202,-0.0949053,0.797214
0.200071,0.199268,0.639562
0.325315,-0.18613,0.897768
0.251303,-0.220568,0.623804
